ix,iy,x_m,y_m,depth_m
121,75,-2.225601,-37.452443,13.826808
122,75,-1.669201,-37.452443,13.824232
123,75,-1.112800,-37.452443,13.821656
124,75,-0.556400,-37.452443,13.819080
125,75,0.000000,-37.452443,13.816504
126,75,0.556400,-37.452443,13.813928
127,75,1.112800,-37.452443,13.811352
128,75,1.669201,-37.452443,13.808777
129,75,2.225601,-37.452443,13.806201
130,75,2.782001,-37.452443,13.803625
131,75,3.338401,-37.452443,13.801049
132,75,3.894801,-37.452443,13.798473
133,75,4.451202,-37.452443,13.795897
134,75,5.007602,-37.452443,13.793346
135,75,5.564002,-37.452443,13.790808
136,75,6.120402,-37.452443,13.788270
137,75,6.676802,-37.452443,13.785731
138,75,7.233203,-37.452443,13.783193
139,75,7.789603,-37.452443,13.780655
140,75,8.346003,-37.452443,13.778117
141,75,8.902403,-37.452443,13.775579
142,75,9.458803,-37.452443,13.773040
143,75,10.015204,-37.452443,13.770502
144,75,10.571604,-37.452443,13.767964
145,75,11.128004,-37.452443,13.765426
146,75,11.684404,-37.452443,13.762887
147,75,12.240804,-37.452443,13.760349
148,75,12.797205,-37.452443,13.757811
149,75,13.353605,-37.452443,13.755273
150,75,13.910005,-37.452443,13.752735
151,75,14.466405,-37.452443,13.750302
152,75,15.022805,-37.452443,13.747870
153,75,15.579205,-37.452443,13.745437
154,75,16.135606,-37.452443,13.743005
155,75,16.692006,-37.452443,13.740572
156,75,17.248406,-37.452443,13.738140
157,75,17.804806,-37.452443,13.735707
158,75,18.361206,-37.452443,13.733275
159,75,18.917607,-37.452443,13.730842
160,75,19.474007,-37.452443,13.728410
161,75,20.030407,-37.452443,13.725977
162,75,20.586807,-37.452443,13.723545
163,75,21.143207,-37.452443,13.721112
164,75,21.699608,-37.452443,13.718680
165,75,22.256008,-37.452443,13.716247
166,75,22.812408,-37.452443,13.713815
167,75,23.368808,-37.452443,13.711438
168,75,23.925208,-37.452443,13.709175
169,75,24.481609,-37.452443,13.706911
170,75,25.038009,-37.452443,13.704648
171,75,25.594409,-37.452443,13.702384
172,75,26.150809,-37.452443,13.700121
173,75,26.707209,-37.452443,13.697857
174,75,27.263610,-37.452443,13.695594
175,75,27.820010,-37.452443,13.693330
176,75,28.376410,-37.452443,13.691067
177,75,28.932810,-37.452443,13.688803
178,75,29.489210,-37.452443,13.686540
179,75,30.045611,-37.452443,13.684276
180,75,30.602011,-37.452443,13.682013
181,75,31.158411,-37.452443,13.679749
182,75,31.714811,-37.452443,13.677486
183,75,32.271211,-37.452443,13.675222
184,75,32.827612,-37.452443,13.673108
185,75,33.384012,-37.452443,13.671068
186,75,33.940412,-37.452443,13.669028
187,75,34.496812,-37.452443,13.666988
188,75,35.053212,-37.452443,13.664948
189,75,35.609613,-37.452443,13.662908
190,75,36.166013,-37.452443,13.660869
191,75,36.722413,-37.452443,13.658829
192,75,37.278813,-37.452443,13.656789
193,75,37.835213,-37.452443,13.654749
194,75,38.391614,-37.452443,13.652709
195,75,38.948014,-37.452443,13.650669
196,75,39.504414,-37.452443,13.648629
197,75,40.060814,-37.452443,13.646590
198,75,40.617214,-37.452443,13.644550
199,75,41.173615,-37.452443,13.642510
200,75,41.730015,-37.452443,13.640470
201,75,42.286415,-37.452443,13.638696
202,75,42.842815,-37.452443,13.636923
203,75,43.399215,-37.452443,13.635149
204,75,43.955615,-37.452443,13.633375
205,75,44.512016,-37.452443,13.631601
206,75,45.068416,-37.452443,13.629828
207,75,45.624816,-37.452443,13.628054
208,75,46.181216,-37.452443,13.626280
209,75,46.737616,-37.452443,13.624506
210,75,47.294017,-37.452443,13.622732
211,75,47.850417,-37.452443,13.620959
212,75,48.406817,-37.452443,13.619185
213,75,48.963217,-37.452443,13.617411
214,75,49.519617,-37.452443,13.615637
215,75,50.076018,-37.452443,13.613864
216,75,50.632418,-37.452443,13.612090
217,75,51.188818,-37.452443,13.610413
218,75,51.745218,-37.452443,13.608930
219,75,52.301618,-37.452443,13.607447
220,75,52.858019,-37.452443,13.605965
221,75,53.414419,-37.452443,13.604482
222,75,53.970819,-37.452443,13.602999
223,75,54.527219,-37.452443,13.601516
224,75,55.083619,-37.452443,13.600033
225,75,55.640020,-37.452443,13.598550
226,75,56.196420,-37.452443,13.597068
227,75,56.752820,-37.452443,13.595585
228,75,57.309220,-37.452443,13.594102
229,75,57.865620,-37.452443,13.592619
230,75,58.422021,-37.452443,13.591136
231,75,58.978421,-37.452443,13.589653
232,75,59.534821,-37.452443,13.588171
233,75,60.091221,-37.452443,13.586688
234,75,60.647621,-37.452443,13.585402
235,75,61.204022,-37.452443,13.584216
236,75,61.760422,-37.452443,13.583029
237,75,62.316822,-37.452443,13.581842
238,75,62.873222,-37.452443,13.580656
239,75,63.429622,-37.452443,13.579469
240,75,63.986023,-37.452443,13.578283
241,75,64.542423,-37.452443,13.577096
242,75,65.098823,-37.452443,13.575909
243,75,65.655223,-37.452443,13.574723
244,75,66.211623,-37.452443,13.573536
245,75,66.768024,-37.452443,13.572350
246,75,67.324424,-37.452443,13.571163
247,75,67.880824,-37.452443,13.569976
248,75,68.437224,-37.452443,13.568790
249,75,68.993624,-37.452443,13.567603
250,75,69.550025,-37.452443,13.566416
0,76,-69.550025,-36.876252,14.066236
1,76,-68.993624,-36.876252,14.065034
2,76,-68.437224,-36.876252,14.063833
3,76,-67.880824,-36.876252,14.062632
4,76,-67.324424,-36.876252,14.061430
5,76,-66.768024,-36.876252,14.060229
6,76,-66.211623,-36.876252,14.059027
7,76,-65.655223,-36.876252,14.057826
8,76,-65.098823,-36.876252,14.056625
9,76,-64.542423,-36.876252,14.055423
10,76,-63.986023,-36.876252,14.054222
11,76,-63.429622,-36.876252,14.053020
12,76,-62.873222,-36.876252,14.051819
13,76,-62.316822,-36.876252,14.050618
14,76,-61.760422,-36.876252,14.049416
15,76,-61.204022,-36.876252,14.048215
16,76,-60.647621,-36.876252,14.047013
17,76,-60.091221,-36.876252,14.045713
18,76,-59.534821,-36.876252,14.044213
19,76,-58.978421,-36.876252,14.042714
20,76,-58.422021,-36.876252,14.041215
21,76,-57.865620,-36.876252,14.039716
22,76,-57.309220,-36.876252,14.038216
23,76,-56.752820,-36.876252,14.036717
24,76,-56.196420,-36.876252,14.035218
25,76,-55.640020,-36.876252,14.033718
26,76,-55.083619,-36.876252,14.032219
27,76,-54.527219,-36.876252,14.030720
28,76,-53.970819,-36.876252,14.029221
29,76,-53.414419,-36.876252,14.027721
30,76,-52.858019,-36.876252,14.026222
31,76,-52.301618,-36.876252,14.024723
32,76,-51.745218,-36.876252,14.023224
33,76,-51.188818,-36.876252,14.021724
34,76,-50.632418,-36.876252,14.020031
35,76,-50.076018,-36.876252,14.018240
36,76,-49.519617,-36.876252,14.016449
37,76,-48.963217,-36.876252,14.014659
38,76,-48.406817,-36.876252,14.012868
39,76,-47.850417,-36.876252,14.011077
40,76,-47.294017,-36.876252,14.009287
41,76,-46.737616,-36.876252,14.007496
42,76,-46.181216,-36.876252,14.005705
43,76,-45.624816,-36.876252,14.003915
44,76,-45.068416,-36.876252,14.002124
45,76,-44.512016,-36.876252,14.000333
46,76,-43.955615,-36.876252,13.998543
47,76,-43.399215,-36.876252,13.996752
48,76,-42.842815,-36.876252,13.994961
49,76,-42.286415,-36.876252,13.993171
50,76,-41.730015,-36.876252,13.991380
51,76,-41.173615,-36.876252,13.989324
52,76,-40.617214,-36.876252,13.987268
53,76,-40.060814,-36.876252,13.985213
54,76,-39.504414,-36.876252,13.983157
55,76,-38.948014,-36.876252,13.981101
56,76,-38.391614,-36.876252,13.979046
57,76,-37.835213,-36.876252,13.976990
58,76,-37.278813,-36.876252,13.974934
59,76,-36.722413,-36.876252,13.972878
60,76,-36.166013,-36.876252,13.970823
61,76,-35.609613,-36.876252,13.968767
62,76,-35.053212,-36.876252,13.966711
63,76,-34.496812,-36.876252,13.964656
64,76,-33.940412,-36.876252,13.962600
65,76,-33.384012,-36.876252,13.960544
66,76,-32.827612,-36.876252,13.958488
67,76,-32.271211,-36.876252,13.956359
68,76,-31.714811,-36.876252,13.954082
69,76,-31.158411,-36.876252,13.951805
70,76,-30.602011,-36.876252,13.949528
71,76,-30.045611,-36.876252,13.947252
72,76,-29.489210,-36.876252,13.944975
73,76,-28.932810,-36.876252,13.942698
74,76,-28.376410,-36.876252,13.940421
75,76,-27.820010,-36.876252,13.938144
76,76,-27.263610,-36.876252,13.935867
77,76,-26.707209,-36.876252,13.933591
78,76,-26.150809,-36.876252,13.931314
79,76,-25.594409,-36.876252,13.929037
80,76,-25.038009,-36.876252,13.926760
81,76,-24.481609,-36.876252,13.924483
82,76,-23.925208,-36.876252,13.922206
83,76,-23.368808,-36.876252,13.919930
84,76,-22.812408,-36.876252,13.917543
85,76,-22.256008,-36.876252,13.915101
86,76,-21.699608,-36.876252,13.912659
87,76,-21.143207,-36.876252,13.910217
88,76,-20.586807,-36.876252,13.907776
89,76,-20.030407,-36.876252,13.905334
90,76,-19.474007,-36.876252,13.902892
91,76,-18.917607,-36.876252,13.900450
92,76,-18.361206,-36.876252,13.898009
93,76,-17.804806,-36.876252,13.895567
94,76,-17.248406,-36.876252,13.893125
95,76,-16.692006,-36.876252,13.890683
96,76,-16.135606,-36.876252,13.888241
97,76,-15.579205,-36.876252,13.885800
98,76,-15.022805,-36.876252,13.883358
99,76,-14.466405,-36.876252,13.880916
100,76,-13.910005,-36.876252,13.878474
101,76,-13.353605,-36.876252,13.875932
102,76,-12.797205,-36.876252,13.873389
103,76,-12.240804,-36.876252,13.870847
104,76,-11.684404,-36.876252,13.868304
105,76,-11.128004,-36.876252,13.865762
106,76,-10.571604,-36.876252,13.863219
107,76,-10.015204,-36.876252,13.860677
108,76,-9.458803,-36.876252,13.858135
109,76,-8.902403,-36.876252,13.855592
110,76,-8.346003,-36.876252,13.853050
111,76,-7.789603,-36.876252,13.850507
112,76,-7.233203,-36.876252,13.847965
113,76,-6.676802,-36.876252,13.845422
114,76,-6.120402,-36.876252,13.842880
115,76,-5.564002,-36.876252,13.840337
116,76,-5.007602,-36.876252,13.837795
117,76,-4.451202,-36.876252,13.835242
118,76,-3.894801,-36.876252,13.832667
119,76,-3.338401,-36.876252,13.830093
120,76,-2.782001,-36.876252,13.827518
121,76,-2.225601,-36.876252,13.824944
122,76,-1.669201,-36.876252,13.822369
123,76,-1.112800,-36.876252,13.819795
124,76,-0.556400,-36.876252,13.817220
125,76,0.000000,-36.876252,13.814646
126,76,0.556400,-36.876252,13.812071
127,76,1.112800,-36.876252,13.809497
128,76,1.669201,-36.876252,13.806922
129,76,2.225601,-36.876252,13.804348
130,76,2.782001,-36.876252,13.801773
131,76,3.338401,-36.876252,13.799199
132,76,3.894801,-36.876252,13.796624
133,76,4.451202,-36.876252,13.794050
134,76,5.007602,-36.876252,13.791500
135,76,5.564002,-36.876252,13.788963
136,76,6.120402,-36.876252,13.786426
137,76,6.676802,-36.876252,13.783890
138,76,7.233203,-36.876252,13.781353
139,76,7.789603,-36.876252,13.778816
140,76,8.346003,-36.876252,13.776279
141,76,8.902403,-36.876252,13.773742
142,76,9.458803,-36.876252,13.771205
143,76,10.015204,-36.876252,13.768669
144,76,10.571604,-36.876252,13.766132
145,76,11.128004,-36.876252,13.763595
146,76,11.684404,-36.876252,13.761058
147,76,12.240804,-36.876252,13.758521
148,76,12.797205,-36.876252,13.755984
149,76,13.353605,-36.876252,13.753447
150,76,13.910005,-36.876252,13.750911
151,76,14.466405,-36.876252,13.748479
152,76,15.022805,-36.876252,13.746048
153,76,15.579205,-36.876252,13.743617
154,76,16.135606,-36.876252,13.741186
155,76,16.692006,-36.876252,13.738755
156,76,17.248406,-36.876252,13.736323
157,76,17.804806,-36.876252,13.733892
158,76,18.361206,-36.876252,13.731461
159,76,18.917607,-36.876252,13.729030
160,76,19.474007,-36.876252,13.726599
161,76,20.030407,-36.876252,13.724167
162,76,20.586807,-36.876252,13.721736
163,76,21.143207,-36.876252,13.719305
164,76,21.699608,-36.876252,13.716874
165,76,22.256008,-36.876252,13.714443
166,76,22.812408,-36.876252,13.712012
167,76,23.368808,-36.876252,13.709637
168,76,23.925208,-36.876252,13.707374
169,76,24.481609,-36.876252,13.705112
170,76,25.038009,-36.876252,13.702850
171,76,25.594409,-36.876252,13.700587
172,76,26.150809,-36.876252,13.698325
173,76,26.707209,-36.876252,13.696063
174,76,27.263610,-36.876252,13.693800
175,76,27.820010,-36.876252,13.691538
176,76,28.376410,-36.876252,13.689276
177,76,28.932810,-36.876252,13.687013
178,76,29.489210,-36.876252,13.684751
179,76,30.045611,-36.876252,13.682489
180,76,30.602011,-36.876252,13.680227
181,76,31.158411,-36.876252,13.677964
182,76,31.714811,-36.876252,13.675702
183,76,32.271211,-36.876252,13.673440
184,76,32.827612,-36.876252,13.671326
185,76,33.384012,-36.876252,13.669288
186,76,33.940412,-36.876252,13.667249
187,76,34.496812,-36.876252,13.665210
188,76,35.053212,-36.876252,13.663171
189,76,35.609613,-36.876252,13.661133
190,76,36.166013,-36.876252,13.659094
191,76,36.722413,-36.876252,13.657055
192,76,37.278813,-36.876252,13.655016
193,76,37.835213,-36.876252,13.652977
194,76,38.391614,-36.876252,13.650939
195,76,38.948014,-36.876252,13.648900
196,76,39.504414,-36.876252,13.646861
197,76,40.060814,-36.876252,13.644822
198,76,40.617214,-36.876252,13.642784
199,76,41.173615,-36.876252,13.640745
200,76,41.730015,-36.876252,13.638706
201,76,42.286415,-36.876252,13.636933
202,76,42.842815,-36.876252,13.635161
203,76,43.399215,-36.876252,13.633388
204,76,43.955615,-36.876252,13.631615
205,76,44.512016,-36.876252,13.629842
206,76,45.068416,-36.876252,13.628069
207,76,45.624816,-36.876252,13.626296
208,76,46.181216,-36.876252,13.624524
209,76,46.737616,-36.876252,13.622751
210,76,47.294017,-36.876252,13.620978
211,76,47.850417,-36.876252,13.619205
212,76,48.406817,-36.876252,13.617432
213,76,48.963217,-36.876252,13.615659
214,76,49.519617,-36.876252,13.613887
215,76,50.076018,-36.876252,13.612114
216,76,50.632418,-36.876252,13.610341
217,76,51.188818,-36.876252,13.608665
218,76,51.745218,-36.876252,13.607183
219,76,52.301618,-36.876252,13.605701
220,76,52.858019,-36.876252,13.604219
221,76,53.414419,-36.876252,13.602737
222,76,53.970819,-36.876252,13.601255
223,76,54.527219,-36.876252,13.599773
224,76,55.083619,-36.876252,13.598291
225,76,55.640020,-36.876252,13.596809
226,76,56.196420,-36.876252,13.595327
227,76,56.752820,-36.876252,13.593845
228,76,57.309220,-36.876252,13.592362
229,76,57.865620,-36.876252,13.590880
230,76,58.422021,-36.876252,13.589398
231,76,58.978421,-36.876252,13.587916
232,76,59.534821,-36.876252,13.586434
233,76,60.091221,-36.876252,13.584952
234,76,60.647621,-36.876252,13.583668
235,76,61.204022,-36.876252,13.582482
236,76,61.760422,-36.876252,13.581296
237,76,62.316822,-36.876252,13.580110
238,76,62.873222,-36.876252,13.578924
239,76,63.429622,-36.876252,13.577738
240,76,63.986023,-36.876252,13.576552
241,76,64.542423,-36.876252,13.575366
242,76,65.098823,-36.876252,13.574180
243,76,65.655223,-36.876252,13.572994
244,76,66.211623,-36.876252,13.571808
245,76,66.768024,-36.876252,13.570622
246,76,67.324424,-36.876252,13.569436
247,76,67.880824,-36.876252,13.568250
248,76,68.437224,-36.876252,13.567064
249,76,68.993624,-36.876252,13.565878
250,76,69.550025,-36.876252,13.564692
0,77,-69.550025,-36.300061,14.064238
1,77,-68.993624,-36.300061,14.063037
2,77,-68.437224,-36.300061,14.061837
3,77,-67.880824,-36.300061,14.060636
4,77,-67.324424,-36.300061,14.059435
5,77,-66.768024,-36.300061,14.058234
6,77,-66.211623,-36.300061,14.057034
7,77,-65.655223,-36.300061,14.055833
8,77,-65.098823,-36.300061,14.054632
9,77,-64.542423,-36.300061,14.053432
10,77,-63.986023,-36.300061,14.052231
11,77,-63.429622,-36.300061,14.051030
12,77,-62.873222,-36.300061,14.049829
13,77,-62.316822,-36.300061,14.048629
14,77,-61.760422,-36.300061,14.047428
15,77,-61.204022,-36.300061,14.046227
16,77,-60.647621,-36.300061,14.045027
17,77,-60.091221,-36.300061,14.043727
18,77,-59.534821,-36.300061,14.042228
19,77,-58.978421,-36.300061,14.040730
20,77,-58.422021,-36.300061,14.039231
21,77,-57.865620,-36.300061,14.037733
22,77,-57.309220,-36.300061,14.036234
23,77,-56.752820,-36.300061,14.034736
24,77,-56.196420,-36.300061,14.033238
25,77,-55.640020,-36.300061,14.031739
26,77,-55.083619,-36.300061,14.030241
27,77,-54.527219,-36.300061,14.028742
28,77,-53.970819,-36.300061,14.027244
29,77,-53.414419,-36.300061,14.025745
30,77,-52.858019,-36.300061,14.024247
31,77,-52.301618,-36.300061,14.022748
32,77,-51.745218,-36.300061,14.021250
33,77,-51.188818,-36.300061,14.019752
34,77,-50.632418,-36.300061,14.018059
35,77,-50.076018,-36.300061,14.016269
36,77,-49.519617,-36.300061,14.014480
37,77,-48.963217,-36.300061,14.012690
38,77,-48.406817,-36.300061,14.010900
39,77,-47.850417,-36.300061,14.009111
40,77,-47.294017,-36.300061,14.007321
41,77,-46.737616,-36.300061,14.005531
42,77,-46.181216,-36.300061,14.003742
43,77,-45.624816,-36.300061,14.001952
44,77,-45.068416,-36.300061,14.000162
45,77,-44.512016,-36.300061,13.998373
46,77,-43.955615,-36.300061,13.996583
47,77,-43.399215,-36.300061,13.994793
48,77,-42.842815,-36.300061,13.993004
49,77,-42.286415,-36.300061,13.991214
50,77,-41.730015,-36.300061,13.989424
51,77,-41.173615,-36.300061,13.987370
52,77,-40.617214,-36.300061,13.985315
53,77,-40.060814,-36.300061,13.983260
54,77,-39.504414,-36.300061,13.981206
55,77,-38.948014,-36.300061,13.979151
56,77,-38.391614,-36.300061,13.977097
57,77,-37.835213,-36.300061,13.975042
58,77,-37.278813,-36.300061,13.972988
59,77,-36.722413,-36.300061,13.970933
60,77,-36.166013,-36.300061,13.968878
61,77,-35.609613,-36.300061,13.966824
62,77,-35.053212,-36.300061,13.964769
63,77,-34.496812,-36.300061,13.962715
64,77,-33.940412,-36.300061,13.960660
65,77,-33.384012,-36.300061,13.958605
66,77,-32.827612,-36.300061,13.956551
67,77,-32.271211,-36.300061,13.954423
68,77,-31.714811,-36.300061,13.952147
69,77,-31.158411,-36.300061,13.949871
70,77,-30.602011,-36.300061,13.947596
71,77,-30.045611,-36.300061,13.945320
72,77,-29.489210,-36.300061,13.943045
73,77,-28.932810,-36.300061,13.940769
74,77,-28.376410,-36.300061,13.938494
75,77,-27.820010,-36.300061,13.936218
76,77,-27.263610,-36.300061,13.933942
77,77,-26.707209,-36.300061,13.931667
78,77,-26.150809,-36.300061,13.929391
79,77,-25.594409,-36.300061,13.927116
80,77,-25.038009,-36.300061,13.924840
81,77,-24.481609,-36.300061,13.922565
82,77,-23.925208,-36.300061,13.920289
83,77,-23.368808,-36.300061,13.918013
84,77,-22.812408,-36.300061,13.915628
85,77,-22.256008,-36.300061,13.913188
86,77,-21.699608,-36.300061,13.910747
87,77,-21.143207,-36.300061,13.908307
88,77,-20.586807,-36.300061,13.905866
89,77,-20.030407,-36.300061,13.903426
90,77,-19.474007,-36.300061,13.900985
91,77,-18.917607,-36.300061,13.898545
92,77,-18.361206,-36.300061,13.896104
93,77,-17.804806,-36.300061,13.893664
94,77,-17.248406,-36.300061,13.891224
95,77,-16.692006,-36.300061,13.888783
96,77,-16.135606,-36.300061,13.886343
97,77,-15.579205,-36.300061,13.883902
98,77,-15.022805,-36.300061,13.881462
99,77,-14.466405,-36.300061,13.879021
100,77,-13.910005,-36.300061,13.876581
101,77,-13.353605,-36.300061,13.874040
102,77,-12.797205,-36.300061,13.871499
103,77,-12.240804,-36.300061,13.868958
104,77,-11.684404,-36.300061,13.866417
105,77,-11.128004,-36.300061,13.863876
106,77,-10.571604,-36.300061,13.861334
107,77,-10.015204,-36.300061,13.858793
108,77,-9.458803,-36.300061,13.856252
109,77,-8.902403,-36.300061,13.853711
110,77,-8.346003,-36.300061,13.851170
111,77,-7.789603,-36.300061,13.848629
112,77,-7.233203,-36.300061,13.846088
113,77,-6.676802,-36.300061,13.843547
114,77,-6.120402,-36.300061,13.841006
115,77,-5.564002,-36.300061,13.838465
116,77,-5.007602,-36.300061,13.835924
117,77,-4.451202,-36.300061,13.833372
118,77,-3.894801,-36.300061,13.830799
119,77,-3.338401,-36.300061,13.828226
120,77,-2.782001,-36.300061,13.825653
121,77,-2.225601,-36.300061,13.823080
122,77,-1.669201,-36.300061,13.820507
123,77,-1.112800,-36.300061,13.817933
124,77,-0.556400,-36.300061,13.815360
125,77,0.000000,-36.300061,13.812787
126,77,0.556400,-36.300061,13.810214
127,77,1.112800,-36.300061,13.807641
128,77,1.669201,-36.300061,13.805068
129,77,2.225601,-36.300061,13.802495
130,77,2.782001,-36.300061,13.799922
131,77,3.338401,-36.300061,13.797348
132,77,3.894801,-36.300061,13.794775
133,77,4.451202,-36.300061,13.792202
134,77,5.007602,-36.300061,13.789654
135,77,5.564002,-36.300061,13.787119
136,77,6.120402,-36.300061,13.784583
137,77,6.676802,-36.300061,13.782048
138,77,7.233203,-36.300061,13.779512
139,77,7.789603,-36.300061,13.776977
140,77,8.346003,-36.300061,13.774441
141,77,8.902403,-36.300061,13.771906
142,77,9.458803,-36.300061,13.769370
143,77,10.015204,-36.300061,13.766835
144,77,10.571604,-36.300061,13.764299
145,77,11.128004,-36.300061,13.761764
146,77,11.684404,-36.300061,13.759228
147,77,12.240804,-36.300061,13.756693
148,77,12.797205,-36.300061,13.754158
149,77,13.353605,-36.300061,13.751622
150,77,13.910005,-36.300061,13.749087
151,77,14.466405,-36.300061,13.746657
152,77,15.022805,-36.300061,13.744227
153,77,15.579205,-36.300061,13.741797
154,77,16.135606,-36.300061,13.739367
155,77,16.692006,-36.300061,13.736937
156,77,17.248406,-36.300061,13.734507
157,77,17.804806,-36.300061,13.732077
158,77,18.361206,-36.300061,13.729648
159,77,18.917607,-36.300061,13.727218
160,77,19.474007,-36.300061,13.724788
161,77,20.030407,-36.300061,13.722358
162,77,20.586807,-36.300061,13.719928
163,77,21.143207,-36.300061,13.717498
164,77,21.699608,-36.300061,13.715068
165,77,22.256008,-36.300061,13.712638
166,77,22.812408,-36.300061,13.710208
167,77,23.368808,-36.300061,13.707835
168,77,23.925208,-36.300061,13.705574
169,77,24.481609,-36.300061,13.703313
170,77,25.038009,-36.300061,13.701052
171,77,25.594409,-36.300061,13.698790
172,77,26.150809,-36.300061,13.696529
173,77,26.707209,-36.300061,13.694268
174,77,27.263610,-36.300061,13.692007
175,77,27.820010,-36.300061,13.689746
176,77,28.376410,-36.300061,13.687485
177,77,28.932810,-36.300061,13.685224
178,77,29.489210,-36.300061,13.682963
179,77,30.045611,-36.300061,13.680702
180,77,30.602011,-36.300061,13.678440
181,77,31.158411,-36.300061,13.676179
182,77,31.714811,-36.300061,13.673918
183,77,32.271211,-36.300061,13.671657
184,77,32.827612,-36.300061,13.669545
185,77,33.384012,-36.300061,13.667507
186,77,33.940412,-36.300061,13.665470
187,77,34.496812,-36.300061,13.663432
188,77,35.053212,-36.300061,13.661394
189,77,35.609613,-36.300061,13.659357
190,77,36.166013,-36.300061,13.657319
191,77,36.722413,-36.300061,13.655281
192,77,37.278813,-36.300061,13.653244
193,77,37.835213,-36.300061,13.651206
194,77,38.391614,-36.300061,13.649168
195,77,38.948014,-36.300061,13.647131
196,77,39.504414,-36.300061,13.645093
197,77,40.060814,-36.300061,13.643055
198,77,40.617214,-36.300061,13.641018
199,77,41.173615,-36.300061,13.638980
200,77,41.730015,-36.300061,13.636942
201,77,42.286415,-36.300061,13.635170
202,77,42.842815,-36.300061,13.633399
203,77,43.399215,-36.300061,13.631627
204,77,43.955615,-36.300061,13.629855
205,77,44.512016,-36.300061,13.628083
206,77,45.068416,-36.300061,13.626311
207,77,45.624816,-36.300061,13.624539
208,77,46.181216,-36.300061,13.622767
209,77,46.737616,-36.300061,13.620995
210,77,47.294017,-36.300061,13.619223
211,77,47.850417,-36.300061,13.617452
212,77,48.406817,-36.300061,13.615680
213,77,48.963217,-36.300061,13.613908
214,77,49.519617,-36.300061,13.612136
215,77,50.076018,-36.300061,13.610364
216,77,50.632418,-36.300061,13.608592
217,77,51.188818,-36.300061,13.606917
218,77,51.745218,-36.300061,13.605436
219,77,52.301618,-36.300061,13.603955
220,77,52.858019,-36.300061,13.602473
221,77,53.414419,-36.300061,13.600992
222,77,53.970819,-36.300061,13.599511
223,77,54.527219,-36.300061,13.598029
224,77,55.083619,-36.300061,13.596548
225,77,55.640020,-36.300061,13.595067
226,77,56.196420,-36.300061,13.593586
227,77,56.752820,-36.300061,13.592104
228,77,57.309220,-36.300061,13.590623
229,77,57.865620,-36.300061,13.589142
230,77,58.422021,-36.300061,13.587661
231,77,58.978421,-36.300061,13.586179
232,77,59.534821,-36.300061,13.584698
233,77,60.091221,-36.300061,13.583217
234,77,60.647621,-36.300061,13.581933
235,77,61.204022,-36.300061,13.580747
236,77,61.760422,-36.300061,13.579562
237,77,62.316822,-36.300061,13.578377
238,77,62.873222,-36.300061,13.577191
239,77,63.429622,-36.300061,13.576006
240,77,63.986023,-36.300061,13.574821
241,77,64.542423,-36.300061,13.573635
242,77,65.098823,-36.300061,13.572450
243,77,65.655223,-36.300061,13.571264
244,77,66.211623,-36.300061,13.570079
245,77,66.768024,-36.300061,13.568894
246,77,67.324424,-36.300061,13.567708
247,77,67.880824,-36.300061,13.566523
248,77,68.437224,-36.300061,13.565338
249,77,68.993624,-36.300061,13.564152
250,77,69.550025,-36.300061,13.562967
0,78,-69.550025,-35.723869,14.062240
1,78,-68.993624,-35.723869,14.061040
2,78,-68.437224,-35.723869,14.059840
3,78,-67.880824,-35.723869,14.058640
4,78,-67.324424,-35.723869,14.057440
5,78,-66.768024,-35.723869,14.056240
6,78,-66.211623,-35.723869,14.055040
7,78,-65.655223,-35.723869,14.053840
8,78,-65.098823,-35.723869,14.052640
9,78,-64.542423,-35.723869,14.051440
10,78,-63.986023,-35.723869,14.050240
11,78,-63.429622,-35.723869,14.049040
12,78,-62.873222,-35.723869,14.047840
13,78,-62.316822,-35.723869,14.046640
14,78,-61.760422,-35.723869,14.045440
15,78,-61.204022,-35.723869,14.044240
16,78,-60.647621,-35.723869,14.043040
17,78,-60.091221,-35.723869,14.041740
18,78,-59.534821,-35.723869,14.040243
19,78,-58.978421,-35.723869,14.038745
20,78,-58.422021,-35.723869,14.037248
21,78,-57.865620,-35.723869,14.035750
22,78,-57.309220,-35.723869,14.034253
23,78,-56.752820,-35.723869,14.032755
24,78,-56.196420,-35.723869,14.031257
25,78,-55.640020,-35.723869,14.029760
26,78,-55.083619,-35.723869,14.028262
27,78,-54.527219,-35.723869,14.026765
28,78,-53.970819,-35.723869,14.025267
29,78,-53.414419,-35.723869,14.023769
30,78,-52.858019,-35.723869,14.022272
31,78,-52.301618,-35.723869,14.020774
32,78,-51.745218,-35.723869,14.019277
33,78,-51.188818,-35.723869,14.017779
34,78,-50.632418,-35.723869,14.016087
35,78,-50.076018,-35.723869,14.014299
36,78,-49.519617,-35.723869,14.012510
37,78,-48.963217,-35.723869,14.010721
38,78,-48.406817,-35.723869,14.008933
39,78,-47.850417,-35.723869,14.007144
40,78,-47.294017,-35.723869,14.005355
41,78,-46.737616,-35.723869,14.003567
42,78,-46.181216,-35.723869,14.001778
43,78,-45.624816,-35.723869,13.999989
44,78,-45.068416,-35.723869,13.998201
45,78,-44.512016,-35.723869,13.996412
46,78,-43.955615,-35.723869,13.994623
47,78,-43.399215,-35.723869,13.992834
48,78,-42.842815,-35.723869,13.991046
49,78,-42.286415,-35.723869,13.989257
50,78,-41.730015,-35.723869,13.987468
